,ra,dec
6787,220.11913902,-4.033917
6788,222.96913014,-2.12228577
6789,222.97153684,-4.03421896
6790,222.97071528,-5.07991553
6791,223.83859692,-4.03299808
6792,221.10740409,-5.95237824
6793,221.97681178,-5.95221587
6794,221.97588282,-5.08550418
6795,221.10764184,-5.08562188
6796,221.10778577,-3.17172928
6797,221.10827692,-2.12034715
6798,221.97464491,-4.03834138
6799,216.49600688,-11.2332039
6800,215.61431145,-11.23067947
6801,210.43293398,-12.28407328
6802,211.30594018,-9.31649147
6803,210.43146482,-11.23679332
6804,208.5553127,-9.31454137
6805,207.52109399,-12.27151633
6806,210.43041364,-10.37002808
6807,209.42732891,-10.3658781
6808,208.54452544,-11.23027093
6809,207.5497269,-9.30851013
6810,209.41961964,-13.14979077
6811,207.53552675,-10.35666516
6812,208.53165872,-13.14499471
6813,209.42622356,-11.23261473
6814,209.43179013,-9.31687109
6815,209.42309359,-12.28300948
6816,208.53805405,-12.27825474
6817,208.5480764,-10.36356108
6818,211.313214,-11.23463988
6819,212.32698373,-11.22604468
6820,210.42947332,-9.31858632
6821,210.43392629,-13.15090212
6822,211.30964765,-10.3679059
6823,207.5300428,-11.22326089
6824,207.51344294,-13.13809451
6825,202.35902982,-11.23180646
6826,201.47735127,-11.22975315
6827,202.35289409,-13.14898029
6828,200.46285062,-11.22304918
6829,200.44674427,-13.13787503
6830,201.46498262,-13.14447124
6831,194.39710867,-13.14478376
6832,195.29085292,-11.23195042
6833,197.17779511,-11.2329879
6834,196.29606797,-11.23561246
6835,194.41918816,-9.31437741
6836,193.37889378,-13.13837305
6837,194.40313383,-12.27805311
6838,195.28814028,-12.28233737
6839,195.28502656,-13.14912086
6840,194.40916885,-11.23008137
6841,193.39470269,-11.22358439
6842,193.38618201,-12.27182094
6843,197.18300486,-12.28022698
6844,196.29930432,-13.14968679
6845,196.29797342,-12.28286924
6846,194.41237504,-10.36339377
6847,195.29561814,-9.31626203
6848,193.62419413,-5.94894323
6849,191.76537389,-4.03238857
6850,191.76182422,-5.9493308
6851,192.75451752,-5.08315914
6852,192.75378096,-4.03602623
6853,193.62074471,-4.03518951
6854,190.89247729,-5.94682248
6855,189.8955667,-5.94459908
6856,189.90091573,-4.02997986
6857,190.89570964,-5.08018163
6858,190.89843419,-4.0323195
6859,189.89808466,-5.07812606
6860,191.7638972,-5.08266187
6861,192.75485106,-5.94985874
6862,189.1511622,41.04105044
6863,189.31142546,37.21452243
6864,195.24856915,38.08138608
6865,188.06379181,39.95688276
6866,189.19116336,39.99354529
6867,192.90054173,39.1617111
6868,194.09083572,41.93348095
6869,196.58698498,41.86537052
6870,190.41439604,42.9784545
6871,195.29725158,39.12617124
6872,196.46407695,39.95616088
6873,191.63692851,38.1155769
6874,189.23138787,39.1277548
6875,192.94165328,42.99267661
6876,192.92831931,41.9458061
6877,192.91962719,41.07929294
6878,190.46653867,41.06847058
6879,188.17850881,38.04678647
6880,194.01565226,39.1499213
6881,189.27583384,38.08039202
6882,190.556266,37.23973871
6883,192.89102487,38.11477299
6884,191.62896777,39.16564232
6885,195.42653854,41.90237095
6886,194.06671162,41.0671489
6887,196.53013275,41.0000597
6888,195.38494534,41.03651278
6889,196.34583039,38.04535544
6890,191.60460062,41.94725141
6891,196.66035959,42.91158931
6892,196.41086956,39.09074405
6893,195.48054828,42.95032248
6894,194.12349194,42.97755708
6895,191.64229688,37.24907345
6896,192.88301374,37.24827004
6897,193.96904019,37.23685795
6898,195.21000427,37.21555657
6899,193.98990965,38.10319706
6900,188.00600303,41.00334942
6901,190.5379907,38.10609818
6902,190.49102722,40.01989801
6903,189.05654144,42.95096657
6904,191.59633247,42.99307989
6905,191.61360049,41.08078273
6906,190.51383457,39.15361548
6907,195.3364693,39.99209982
6908,194.03803276,40.01622192
6909,191.62027935,40.03210497
6910,192.90886987,40.02815997
6911,192.85447207,50.17446447
6912,198.56179961,49.08914967
6913,191.37924055,49.09497736
6914,197.00838458,48.26260458
6915,192.89564781,49.130845
6916,198.37311939,46.31406164
6917,196.89638186,45.29898883
6918,199.53042911,45.22396188
6919,190.46531462,44.36213371
6920,199.69991696,47.13340343
6921,190.14600369,48.18160165
6922,192.99964307,46.349974
6923,190.23220877,47.13580754
6924,195.74169422,50.19183697
6925,194.2046836,50.19254745
6926,194.22998876,48.28019197
6927,199.8796077,49.04113386
6928,196.96646469,47.21180183
6929,195.70929963,48.27846989
6930,197.04400634,49.1288122
6931,194.21728707,49.14670865
6932,191.30398305,50.13866978
6933,195.66706652,45.31395033
6934,199.98725565,50.08642299
6935,194.25243904,46.36505954
6936,191.67359842,44.40427805
6937,198.42985554,47.17966344
6938,192.93084918,48.26466317
6939,191.50207534,47.1823223
6940,195.72240898,49.14498542
6941,198.5006398,48.2236724
6942,193.06111572,44.43629699
6943,196.86631153,44.43274549
6944,195.65546894,44.4474483
6945,194.263953,45.31499117
6946,199.79622479,48.17651826
6947,198.64116606,50.13660336
6948,193.03456492,45.30258922
6949,191.62297378,45.26985262
6950,198.24947863,44.40416351
6951,190.3964057,45.22699266
6952,192.96718926,47.21618361
6953,195.68110402,46.36087213
6954,194.24040222,47.23151782
6955,196.93383269,46.34560496
6956,195.69338026,47.22732984
6957,197.09170574,50.17272636
6958,191.44165441,48.22951604
6959,199.62296489,46.26860986
6960,198.30401448,45.26967597
6961,191.55931779,46.31686628
6962,194.27198048,44.44850203
6963,197.20283407,56.20847524
6964,187.62196291,51.58931723
6965,189.21726058,51.63036589
6966,196.9302269,54.3032633
6967,190.61016619,51.64645736
6968,193.59457997,51.62667178
6969,186.23393493,51.53539478
6970,190.57957558,53.56300496
6971,193.86110359,56.32179416
6972,192.25777656,54.42523024
6973,193.93365333,57.36543455
6974,195.36561007,53.49778429
6975,189.01918837,55.45806122
6976,193.69467863,53.53918374
6977,192.20179222,51.64535667
6978,186.13203042,52.39937075
6979,197.07568981,55.34504432
6980,185.88718388,54.30603337
6981,193.63890776,52.49276238
6982,187.27199208,55.41236157
6983,195.55743675,55.40611926
6984,193.74355734,54.4052156
6985,187.45213727,53.50084663
6986,189.17706419,52.49650879
6987,185.75356942,55.35064273
6988,189.07569609,54.40976451
6989,195.45044047,54.36282769
6990,192.21868195,52.51185919
6991,196.81517212,53.43951234
6992,186.00268822,53.44246872
6993,190.54440976,55.47817997
6994,187.36679754,54.36577421
6995,195.18487475,51.58903306
6996,195.6508254,56.27097102
6997,190.59739862,52.51296101
6998,192.33032791,57.38968999
6999,195.26429613,52.45404491
7000,192.23949626,53.55878432
7001,192.28156302,55.47634689
7002,192.30152551,56.34284931
7003,190.52501197,56.34465465
7004,188.96543593,56.32404929
7005,190.50435718,57.39047978
7006,193.80670993,55.45577596
7007,190.56164946,54.42948281
7008,187.54707702,52.45442333
7009,195.77254105,57.3175925
7010,189.12434025,53.54372765
7011,202.58266914,37.23668575
7012,205.20271925,41.86460761
7013,202.73975869,42.97743998
7014,203.86256313,38.08088465
7015,200.25594143,37.24950266
7016,202.65289045,40.01607596
7017,204.00028685,41.03606217
7018,203.91174562,39.12568323
7019,201.51501009,39.16184731
7020,203.95130774,39.99162056
7021,200.25090942,38.11602861
7022,199.10581445,40.02069074
7023,200.2434143,39.16610661
7024,199.1698692,37.2404785
7025,199.1282489,39.1543644
7026,197.84574286,39.1288569
7027,204.04229291,41.90190284
7028,202.70658723,41.9333634
7029,201.50501764,38.11489229
7030,202.60392778,38.10302
7031,204.09680556,42.94984863
7032,196.62117171,41.00479024
7033,201.55793397,42.99286072
7034,200.22891339,41.0812882
7035,200.2125808,42.99363476
7036,197.67269475,42.95217157
7037,200.23511868,40.03258205
7038,199.03059413,42.97932552
7039,203.82366195,37.21504154
7040,197.80591517,39.99466359
7041,205.02532857,39.08997922
7042,205.14546303,40.99930371
7043,201.5349623,41.07945942
7044,202.68204998,41.06702234
7045,201.52369835,40.02832395
7046,201.5440716,41.94598784
7047,205.07892304,39.95540453
7048,202.63012779,39.14976954
7049,197.76638147,41.04218736
7050,199.08179502,41.06927596
7051,199.15196589,38.10684804
7052,197.8897506,38.08145742
7053,197.92500329,37.21558609
7054,200.22032621,41.94776845
7055,201.49664893,37.24837826
7056,196.67851805,39.95829861
7057,196.79244039,38.04813962
7058,205.51630181,50.19164103
7059,201.07847193,50.13980514
7060,208.07524953,45.26864958
7061,205.45302365,46.36065547
7062,202.77154031,46.35057331
7063,202.73965024,47.21678993
7064,204.00317014,48.28045007
7065,205.46586979,47.22711545
7066,209.6532926,49.03966336
7067,205.4962223,49.14477906
7068,204.04270946,44.44868897
7069,201.39415266,45.27084193
7070,202.80576572,45.30315511
7071,208.41571479,50.13552264
7072,209.76172611,50.08492206
7073,202.83179168,44.43687019
7074,201.27449481,47.18339664
7075,204.02432201,46.36526853
7076,206.66762636,45.29837501
7077,208.02018348,44.40313211
7078,209.47232418,47.13197143
7079,201.44423277,44.40524475
7080,204.01287812,47.23174015
7081,202.70401742,48.26529529
7082,200.00458562,47.13724625
7083,206.81780595,49.12821492
7084,201.33116932,46.31789619
7085,206.70573197,46.34500085
7086,205.43829641,45.31372193
7087,208.2023102,47.17862004
7088,206.73890714,47.21119962
7089,205.48250126,48.27824699
7090,201.21478945,48.23059713
7091,208.33556788,49.08807865
7092,208.14499934,46.31302756
7093,199.91909563,48.18309273
7094,209.56930644,48.17506303
7095,206.63698783,44.43213563
7096,209.39481544,46.26719829
7097,202.62905838,50.17512666
7098,208.27379053,48.22261641
7099,206.86625887,50.17211066
7100,205.42617344,44.44720768
7101,204.03517586,45.31519469
7102,209.30160582,45.22256209
7103,203.97929293,50.192809
7104,206.78155165,48.26200165
7105,200.16752407,45.22835499
7106,200.18439452,52.49749339
7107,198.62841104,51.59082801
7108,201.51710898,57.39105861
7109,198.46043329,53.50242891
7110,201.61673376,51.64695033
7111,203.22608395,52.51180875
7112,197.13924405,52.40138998
7113,206.27164357,52.45295011
7114,206.78512327,57.31639237
7115,201.58803541,53.56353579
7116,198.18859954,56.2788662
7117,206.19139613,51.58794835
7118,200.02962221,55.45911848
7119,204.64626938,52.49222623
7120,207.82344677,53.43790558
7121,204.75286095,54.40467416
7122,201.55492656,55.47872263
7123,200.13270036,53.54474845
7124,196.89629077,54.3081484
7125,196.76379361,55.35282293
7126,203.26714047,54.4251918
7127,203.24791924,53.55872725
7128,201.57101966,54.43001936
7129,199.91345657,57.36853343
7130,199.97686186,56.32513529
7131,203.31300435,56.34281407
7132,201.60480644,52.51346074
7133,200.08498582,54.41080917
7134,204.94637799,57.36486015
7135,204.87257276,56.32123147
7136,198.55436926,52.45596649
7137,200.22375875,51.63133695
7138,206.37395946,53.49666831
7139,204.70306196,53.53865643
7140,198.37603678,54.3673844
7141,203.34306722,57.38963982
7142,201.53651549,56.34521102
7143,204.60112832,51.62613859
7144,198.28232742,55.41400922
7145,206.45965488,54.36170565
7146,203.20837896,51.64531345
7147,206.66214797,56.26980512
7148,208.08595937,55.34338473
7149,203.2920677,55.47630892
7150,198.07323295,57.32181253
7151,204.81718743,55.45522729
7152,206.56777485,55.40497835
7153,203.73935941,62.65197839
7154,207.80256752,63.54085973
7155,207.65805674,59.70996134
7156,202.02351199,59.63732108
7157,204.05034295,58.82527198
7158,211.80627125,62.5794187
7159,209.64891853,62.64589042
7160,199.93584564,61.46929407
7161,209.29968673,58.81829245
7162,201.58532964,62.59226695
7163,203.65320211,63.51764894
7164,209.54326984,61.59579923
7165,200.47823935,58.703816
7166,207.85298539,64.58763737
7167,211.49107662,60.67358483
7168,205.55972687,64.58994276
7169,209.74144123,63.51149302
7170,199.71727439,62.51175058
7171,203.90608657,60.7381933
7172,209.37115503,59.6840897
7173,205.59260896,63.54408739
7174,202.13895034,58.77295496
7175,209.8652715,64.55453241
7176,200.32053377,59.56632654
7177,205.6752852,60.76239157
7178,203.83041563,61.60398719
7179,201.87525439,60.68276139
7180,200.1180086,60.60751698
7181,209.46236343,60.73012897
7182,207.76682634,62.67438614
7183,205.621961,62.67759317
7184,211.62928324,61.53755602
7185,205.64902714,61.62887068
7186,203.98812612,59.69123252
7187,207.69368269,60.75686573
7188,207.72532917,61.62328317
7189,201.43245323,63.45598269
7190,201.74127907,61.54676278
7191,207.62974141,58.84348513
7192,205.70173477,59.71230153
7193,205.72071826,58.84576928
7194,193.4166088,68.79134314
7195,195.94214861,66.04348175
7196,188.31965967,68.60307096
7197,188.64751668,67.74537105
7198,189.71180889,71.65220462
7199,195.75177006,69.87507519
7200,195.80723346,68.82642974
7201,190.09000942,70.61444204
7202,189.00659457,66.70854876
7203,193.81497033,66.01459377
7204,193.55490076,67.92627101
7205,200.92834569,68.78321886
7206,195.85610488,67.96000526
7207,190.91938819,67.84891675
7208,195.69414844,70.74148543
7209,201.53207784,71.73865372
7210,198.53877572,68.82087463
7211,193.24255097,69.83843058
7212,198.67920972,70.73821904
7213,198.48328294,67.95451261
7214,198.77288287,71.78484125
7215,191.38542897,65.94315796
7216,201.29530835,70.69695181
7217,190.37970958,69.75350367
7218,190.67719761,68.71071927
7219,201.12148162,69.83230094
7220,193.07715033,70.70321652
7221,198.61310494,69.87185383
7222,191.18376259,66.80580742
7223,187.90865434,69.64033248
7224,200.78358129,67.91827016
7225,189.28091141,65.84927714
7226,192.86384195,71.74500946
7227,195.62443151,71.78724451
7228,193.70366408,66.88003017
7229,190.6755608,68.71066726
7230,191.18209,66.80574528
7231,190.91770587,67.848857
7232,198.53727618,68.82075312
7233,195.75032219,69.87499476
7234,195.85450307,67.95991903
7235,193.07568632,70.70317276
7236,193.55328465,67.92619052
7237,193.24106391,69.83836355
7238,195.69281067,70.74142066
7239,195.80570014,68.82633576
7240,198.61168014,69.87174745
7241,200.78197186,67.91813416
7242,198.6778531,70.73812679
7243,191.38375132,65.94310724
7244,190.37810443,69.75346825
7245,200.92683262,68.78308567
7246,187.90701194,69.64030907
7247,188.64581354,67.74533308
7248,198.48171162,67.95439322
7249,201.29396328,70.69680833
7250,198.3727825,66.04115439
7251,193.70197494,66.87994436
7252,189.27919982,65.84924036
7253,193.81328301,66.01451438
7254,193.41506556,68.79126644
7255,198.42037707,66.90757733
7256,195.90441255,66.90987291
7257,195.94040757,66.04337842
7258,201.12007369,69.83215883
7259,196.81433376,53.43802316
7260,195.77181608,57.31611922
7261,189.21639272,51.62897222
7262,188.96489251,56.32267848
7263,190.50387455,57.38909483
7264,185.75303455,55.34935287
7265,192.32977341,57.38827169
7266,186.23314811,51.53406946
7267,195.2634535,52.45257062
7268,187.54630264,52.45307701
7269,190.596586,52.51155194
7270,193.86045854,56.3203656
7271,187.62113364,51.58796043
7272,193.80601526,55.45435619
7273,197.07487232,55.34355017
7274,189.12355664,53.54236504
7275,192.21785284,52.51042583
7276,185.88657148,54.30472891
7277,193.74279334,54.40377899
7278,192.25703339,54.42381832
7279,186.00202061,53.4411609
7280,196.92941001,54.30178435
7281,190.56094198,54.42810318
7282,195.36478156,53.49631191
7283,186.13129328,52.39805174
7284,190.54375923,55.4768007
7285,195.65007223,56.26951344
7286,193.69387835,53.53774357
7287,197.3670775,57.2506887
7288,192.30091259,56.3414474
7289,195.55667454,55.4046705
7290,190.60930632,51.64504044
7291,195.44963896,54.36137227
7292,192.23870769,53.55737098
7293,193.63805906,52.49131035
7294,188.9003824,57.36603229
7295,189.07500274,54.4084158
7296,193.93304484,57.36400011
7297,190.52443683,56.34327568
7298,197.20202787,56.20697568
7299,192.20094,51.64391658
7300,187.17675572,56.27583301
7301,189.17622374,52.49512461
7302,187.45140707,53.4995088
7303,190.57883544,53.56163
7304,187.36614426,54.36444071
7305,193.59371436,51.62520968
7306,189.01857422,55.45669479
7307,192.28088348,55.47494748
7308,187.27142374,55.4110314
7309,195.72155017,49.14338598
7310,198.64028512,50.13493627
7311,196.89538428,45.29733349
7312,198.49970847,48.2220083
7313,196.86528677,44.43108041
7314,198.37213347,46.31239733
7315,199.79520932,48.17482381
7316,192.89483541,49.1293231
7317,195.74088862,50.1902451
7318,194.22910913,48.27864156
7319,199.69889838,47.13171796
7320,195.70840137,48.27686868
7321,197.04310712,49.12718707
7322,191.67257799,44.4027237
7323,197.0908433,50.1710974
7324,190.4643386,44.36062884
7325,194.27096485,44.44688948
7326,193.06008749,44.4347073
7327,192.9987244,46.34844602
7328,192.92999609,48.2631486
7329,198.42889705,47.17800787
7330,198.30301222,45.26799981
7331,192.96629765,47.21466291
7332,194.251493,46.36349114
7333,192.85371416,50.17292597
7334,199.8786223,49.03943199
7335,194.20388932,50.19098494
7336,197.00746347,48.2609727
7337,195.68015204,46.35926424
7338,190.23136299,47.13436274
7339,193.03357728,45.30103266
7340,198.56088944,49.08748206
7341,195.65445807,44.44581263
7342,194.23949421,47.22996815
7343,190.1452392,48.18018498
7344,196.93286871,46.3439641
7345,191.50122191,47.18084463
7346,191.55841275,46.31535996
7347,196.9655243,47.21017897
7348,199.98632212,50.08472637
7349,199.6219484,46.26692658
7350,191.30326338,50.13718868
7351,194.21642781,49.14514423
7352,191.37845967,49.09349974
7353,195.69245822,47.22573324
7354,190.39546279,45.22549484
7355,194.26298018,45.31340661
7356,191.62200722,45.26832514
7357,195.66607937,45.31232402
7358,191.44083972,48.22805422
7359,202.7065375,41.93178922
7360,202.7397609,42.97584968
7361,205.27645201,42.90914278
7362,203.86236195,38.07931485
7363,201.49645009,37.24685173
7364,200.25576453,37.24799708
7365,203.91156936,39.12410625
7366,201.51486966,39.16032571
7367,200.25077822,38.11452991
7368,200.24331979,39.16461172
7369,197.8896421,38.08001604
7370,197.92485208,37.21413815
7371,199.12816768,39.15289317
7372,201.53488904,41.07793854
7373,197.80589763,39.99324037
7374,202.62996653,39.1482218
7375,201.52359066,40.02680054
7376,202.58246884,37.23513074
7377,202.60373377,38.10147626
7378,205.14524975,40.99766802
7379,204.09672879,42.94822151
7380,202.68196369,41.06546218
7381,200.23506414,40.03109875
7382,203.82343205,37.2134705
7383,201.54403734,41.94444631
7384,205.02510451,39.08837765
7385,199.10578544,40.01923623
7386,200.22890569,41.07980167
7387,199.16971718,37.23899535
7388,201.5048507,38.11336588
7389,197.76642996,41.04077812
7390,205.07869515,39.95378744
7391,202.65277895,40.01452995
7392,199.08181355,41.06782524
7393,203.95114275,39.99003465
7394,204.95959206,38.04299749
7395,199.15184277,38.10537173
7396,201.55794285,42.99130599
7397,204.00014649,41.03446318
7398,204.04217299,41.90028497
7399,196.79230769,38.04673189
7400,150.57415179,24.75516306
7401,219.25382259,-4.03165841
7402,221.1092397,-4.03682594
7403,220.12081671,-4.03242623
7404,232.81331909,5.08135718
7405,232.80984773,2.11547924
7406,231.94442832,2.11715115
7407,233.80181447,5.07909677
7408,231.94492366,3.1650509
7409,231.94497499,5.08064549
7410,231.94362565,4.03168025
7411,231.94304632,1.25047873
7412,233.7999677,4.02770497
7413,230.94867596,5.07910552
7414,232.8079995,1.24878186
7415,230.95115363,1.24977193
7416,234.67019941,5.07717985
7417,234.66489667,3.15916731
7418,230.94991917,2.1162708
7419,230.94823689,3.16444412
7420,233.79595969,1.24716887
7421,234.66703976,4.0258032
7422,233.79869527,3.16103883
7423,232.8111171,3.16577481
7424,231.29517343,17.56028415
7425,232.21031659,18.4212291
7426,232.18551779,15.64115031
7427,230.25905373,19.48045389
7428,230.2618346,15.64828926
7429,229.35989712,16.51298308
7430,228.33414026,15.63746477
7431,233.24518873,17.5461066
7432,228.29708309,18.41814081
7433,229.35384933,17.56074866
7434,229.34696449,18.42728561
7435,228.32344574,16.50381145
7436,231.28755553,15.64662148
7437,231.2911217,16.51323922
7438,233.25894588,18.41255634
7439,231.30338877,19.47811801
7440,233.27562315,19.45760566
7441,228.3101462,17.55180407
7442,234.15215665,17.53081762
7443,230.26095452,17.56508106
7444,232.22081044,19.47244098
7445,230.26190044,16.5148883
7446,229.36385418,15.64643799
7447,229.34166169,19.4761219
7448,232.19310404,16.50771171
7449,232.20226534,17.55471079
7450,228.28912842,19.4661669
7451,230.25861991,18.43165557
7452,231.29869612,18.42685347
7453,233.22660072,16.50066266
7454,233.21194801,15.63431111
7455,245.810556,22.82794568
7456,249.86071227,24.7477778
7457,249.8886242,26.66547567
7458,246.86988958,24.75524984
7459,245.79431853,23.69423477
7460,249.87290822,25.61429785
7461,248.90827203,24.75583637
7462,247.82485588,22.84430166
7463,245.774132,24.74214233
7464,247.81873917,26.6765496
7465,248.92065581,26.67369468
7466,248.91366587,25.62242454
7467,246.88648115,22.84092586
7468,247.82234639,24.76115071
7469,232.67541203,31.93823106
7470,233.83314805,32.82313799
7471,231.58276769,33.82395119
7472,238.18366951,30.88559608
7473,239.32550017,33.8123911
7474,236.02121884,30.91278233
7475,237.0130402,30.03625952
7476,237.08760446,33.86706578
7477,236.02948399,31.95979616
7478,236.01421581,30.04620529
7479,237.04873865,31.94957467
7480,238.28495953,33.84157879
7481,234.87311928,30.04824593
7482,232.62349415,33.85216629
7483,232.64812089,32.80432975
7484,238.15456113,30.01951732
7485,234.86005685,33.88029231
7486,237.06577763,32.81599018
7487,238.24935789,32.7968617
7488,237.02909511,30.9026977
7489,236.03666952,32.82632394
7490,234.86239431,32.83151905
7491,236.04595781,33.87753029
7492,232.70514653,30.89051401
7493,234.87102507,30.91482033
7494,233.84797188,31.95668832
7495,233.81835641,33.87188798
7496,233.87423071,30.04254493
7497,232.72904885,30.02437967
7498,234.85509141,34.74683606
7499,236.05339168,34.74410195
7500,239.23880167,31.90214342
7501,234.86729369,31.96496272
7502,233.86310552,30.90900946
7503,238.2203627,31.93068158
7504,237.10581835,34.73350892
7505,221.36097136,32.81876685
7506,219.15762592,32.83344717
7507,216.9434927,32.80542858
7508,220.317411,30.91520071
7509,219.16982752,30.05024611
7510,219.16729212,30.91680134
7511,218.15938867,30.91062188
7512,220.33189728,32.82869684
7513,217.00151265,30.89166563
7514,221.30962814,30.03907322
7515,221.32525963,30.90550214
7516,219.15474588,33.88219648
7517,218.14375399,31.95825664
7518,222.45115667,30.02276565
7519,220.32515132,31.96218657
7520,221.34437012,31.95235368
7521,218.1284593,32.82467271
7522,216.91831512,33.85322958
7523,217.02582863,30.02558015
7524,223.534412,31.90576784
7525,220.340627,33.87988827
7526,223.48674495,30.85987447
7527,222.47983028,30.88883068
7528,222.57954191,33.84478376
7529,222.51597164,31.93390562
7530,223.62010524,33.81598132
7531,221.39996053,34.73624582
7532,220.31084898,30.04863677
7533,219.16300782,31.96692299
7534,218.11308887,33.87340067
7535,219.14930954,34.74872522
7536,221.38222631,33.86981374
7537,222.54450116,32.80007741
7538,223.57277868,32.77158294
7539,230.43288721,33.84347969
7540,227.01979818,30.91615825
7541,231.38722715,31.90427359
7542,227.01578019,31.96630327
7543,230.36880581,31.93260536
7544,229.21402172,32.81768899
7545,224.8539562,30.8914687
7546,228.16995564,30.91433351
7547,228.19394975,33.87905447
7548,227.02210254,30.04959936
7549,226.01184598,30.91018304
7550,229.23558875,33.86875599
7551,228.17797292,31.96131911
7552,228.16315791,30.04777338
7553,229.16194077,30.03800628
7554,230.30346032,30.02147626
7555,229.19717568,31.9512917
7556,229.17777794,30.9044431
7557,230.33236492,30.88753135
7558,237.04845572,31.94977306
7559,236.02093237,30.91298378
7560,234.87288898,30.04844143
7561,234.67920553,42.99213509
7562,238.28136901,37.21001152
7563,231.08418056,41.00642588
7564,232.18804305,41.90871402
7565,235.98552873,40.02547911
7566,234.71355033,37.24768361
7567,238.37225143,39.12065664
7568,234.70980336,38.11424481
7569,237.14557327,41.06319954
7570,233.54513331,41.06868966
7571,232.38242855,37.21585075
7572,234.69233274,41.079667
7573,237.04039288,37.23276294
7574,232.2674466,39.99517113
7575,237.09066583,39.14590274
7576,238.32154998,38.07585949
7577,239.60888812,40.99324083
7578,237.11475227,40.01223156
7579,235.97548989,39.15897973
7580,237.17153729,41.92954805
7581,239.48579853,39.08394681
7582,236.00899178,41.94323556
7583,233.56750358,40.02001366
7584,232.30593936,39.1292917
7585,231.25091651,38.04947781
7586,233.58860091,39.15364616
7587,234.69687498,40.0309078
7588,232.34841439,38.08180282
7589,234.70384089,39.16438861
7590,235.9543324,37.24543782
7591,238.41316354,39.98659962
7592,233.62739116,37.23962455
7593,237.06289029,38.09912832
7594,235.99845283,41.07667473
7595,231.13987355,39.95981153
7596,233.61075223,38.1060542
7597,235.96396512,38.1119902
7598,237.20644183,42.97365898
7599,233.52257203,41.93506408
7600,234.68517456,41.94622654
7601,232.22956294,41.04280541
7602,238.46377477,41.03102534
7603,236.02461663,42.99016737
7604,226.09972798,37.24884911
7605,229.70738455,38.07774418
7606,229.75774296,39.12252631
7607,229.79836509,39.98847072
7608,227.34052975,37.24684347
7609,226.08938734,39.16552483
7610,224.93007029,41.06957253
7611,230.87129376,39.08604774
7612,228.47617534,39.14752229
7613,223.73437776,38.08246466
7614,224.99668938,38.10697988
7615,226.09568718,38.11539843
7616,226.07726085,41.08078868
7617,227.38333539,41.0780445
7618,227.34984422,38.11340105
7619,227.36104491,39.16037986
7620,223.76863248,37.21653752
7621,222.46917035,41.00683233
7622,226.08214922,40.03203298
7623,228.5304101,41.06479344
7624,230.99374477,40.99534175
7625,229.66749265,37.21190633
7626,228.42652086,37.23440324
7627,228.44874523,38.1007568
7628,228.49995777,40.01383513
7629,223.65275457,39.99581961
7630,229.84860019,41.03290075
7631,227.37076764,40.02687784
7632,224.95281729,40.02091456
7633,216.31323516,41.07016578
7634,218.75432407,40.02799669
7635,214.9977229,41.04372382
7636,221.0520346,37.21357683
7637,213.8524396,41.00685886
7638,221.14163128,39.12419846
7639,221.09164361,38.07940428
7640,222.18887162,38.04256894
7641,219.83301103,38.1021451
7642,221.23176929,41.03456461
7643,217.45258114,41.94815165
7644,218.76649023,41.07917732
7645,216.336359,40.0215127
7646,218.74492317,39.16150842
7647,216.3580874,39.15517758
7648,215.15326704,37.2169052
7649,216.39820177,37.24120719
7650,214.02127222,38.05003411
7651,215.11869038,38.08282657
7652,218.72508375,37.24800149
7653,217.48433314,37.24972753
7654,217.46040034,41.08163286
7655,221.27452009,41.90040805
7656,215.07548853,39.13027637
7657,222.43493068,41.86253432
7658,217.46571411,40.03288482
7659,218.77636532,41.94571684
7660,218.73410357,38.11453253
7661,217.47998923,38.11626335
7662,219.97296432,42.9766132
7663,222.37692042,40.99724903
7664,219.93886061,41.93251742
7665,221.18192458,39.9901383
7666,222.30947638,39.95336659
7667,217.4733021,39.16638255
7668,222.25519455,39.08796333
7669,219.88352009,40.01521492
7670,221.32998294,42.94834287
7671,219.91357131,41.0661793
7672,219.81107782,37.23579868
7673,219.86005024,39.14889791
7674,215.03635752,39.99612422
7675,216.38095672,38.10760667
7676,222.31548617,46.35116962
7677,222.28461064,47.21741792
7678,220.76083847,48.23207162
7679,226.21052666,45.29686707
7680,222.25023499,48.2659694
7681,220.81930569,47.18479258
7682,226.17897746,44.43061506
7683,227.56210171,44.40089209
7684,220.93682626,45.27212766
7685,225.02884306,48.27746443
7686,226.24979803,46.34349842
7687,223.54946924,48.2804485
7688,227.82010688,48.22033851
7689,226.36523359,49.12672659
7690,226.32789842,48.26051038
7691,225.04364922,49.1439951
7692,227.74736622,47.17634361
7693,223.57809569,45.31507144
7694,226.28401013,47.20970707
7695,222.34856365,45.3036939
7696,222.37367197,44.43736297
7697,225.01096934,47.22630103
7698,229.11558429,48.17209745
7699,223.56836132,46.36520013
7700,220.8749678,46.31924867
7701,224.96815101,44.44633752
7702,228.93881409,46.26429265
7703,223.55791199,47.231707
7704,227.68904677,46.31076128
7705,224.98121486,45.31286
7706,220.98598587,44.40647614
7707,224.99709155,46.35980807
7708,228.84442199,45.2196776
7709,223.58467857,44.44853099
7710,227.61811783,45.26639503
7711,234.76923368,46.35836101
7712,232.05712456,47.21656754
7713,235.98219506,45.29514791
7714,237.38975439,45.26437228
7715,232.12016369,45.30281222
